IdP,x,y,h2g,energy,id,time,breakage,damage
2.000000,323121.738008,4661243.585023,4.949084,367.476977,2076,33.913125,0.000000
2.000000,323144.084019,4661253.997939,0.377872,45.266607,2076,38.513750,0.000000
2.000000,323114.185493,4661243.976318,1.177287,27.640024,2077,45.353750,0.000000
2.000000,323113.103414,4661243.990743,1.408027,61.857622,2077,38.726875,0.000000
2.000000,323113.488332,4661243.976051,1.798785,174.739806,2077,27.176875,0.000000
2.000000,323112.857987,4661243.947458,3.933947,149.339854,2077,27.676250,0.000000
2.000000,323112.982490,4661243.942521,2.580393,416.063832,2077,30.223750,0.000000
2.000000,323111.419402,4661243.924527,0.741882,522.922492,2078,45.283125,0.000000
2.000000,323117.187802,4661243.935495,1.024815,393.347802,2078,33.825625,0.000000
2.000000,323114.537309,4661243.996998,0.004892,226.767380,2078,33.398125,0.000000
2.000000,323142.876708,4661251.999051,0.288800,19.347657,2079,33.868125,0.000000
2.000000,323149.192953,4661255.989500,0.919958,50.882620,2079,36.508125,0.000000
2.000000,323152.039832,4661256.526054,4.361521,527.593897,2079,26.711875,0.000000
2.000000,323136.018158,4661249.992749,6.625954,390.675214,2079,27.718750,0.000000
2.000000,323136.032539,4661249.878202,6.589431,394.005104,2079,27.728750,0.000000
2.000000,323136.046920,4661249.763655,6.551853,397.361941,2079,27.738750,0.000000
2.000000,323136.061301,4661249.649108,6.513220,400.745723,2079,27.748750,0.000000
2.000000,323136.075682,4661249.534561,6.473532,404.156452,2079,27.758750,0.000000
2.000000,323136.090064,4661249.420014,6.432789,407.594127,2079,27.768750,0.000000
2.000000,323136.104445,4661249.305467,6.390991,411.058748,2079,27.778750,0.000000
2.000000,323136.118826,4661249.190920,6.348137,414.550315,2079,27.788750,0.000000
2.000000,323136.133207,4661249.076373,6.304229,418.068828,2079,27.798750,0.000000
2.000000,323136.147588,4661248.961826,6.252396,421.614287,2079,27.808750,0.000000
2.000000,323136.161969,4661248.847279,6.185806,425.186692,2079,27.818750,0.000000
2.000000,323136.176350,4661248.732732,6.118217,428.786044,2079,27.828750,0.000000
2.000000,323136.190731,4661248.618185,6.049632,432.412341,2079,27.838750,0.000000
2.000000,323136.205112,4661248.503638,5.980049,436.065585,2079,27.848750,0.000000
2.000000,323136.219493,4661248.389091,5.909468,439.745775,2079,27.858750,0.000000
2.000000,323136.233874,4661248.274544,5.837890,443.452911,2079,27.868750,0.000000
2.000000,323136.248255,4661248.159997,5.765314,447.186993,2079,27.878750,0.000000
2.000000,323136.262636,4661248.045450,5.691741,450.948021,2079,27.888750,0.000000
2.000000,323136.277017,4661247.930903,5.617171,454.735995,2079,27.898750,0.000000
2.000000,323136.291399,4661247.816356,5.541603,458.550915,2079,27.908750,0.000000
2.000000,323136.305780,4661247.701809,5.465037,462.392782,2079,27.918750,0.000000
2.000000,323136.320161,4661247.587262,5.387474,466.261594,2079,27.928750,0.000000
2.000000,323136.334542,4661247.472715,5.308914,470.157353,2079,27.938750,0.000000
